com_sun_jersey_jersey-server_1.19.2_jersey-server-1.19.2.jar;37
com_github_scopt_scopt_2.11_3.7.0_scopt_2.11-3.7.0.jar;1
org_json4s_json4s-native_2.11_3.5.3_json4s-native_2.11-3.5.3.jar;0
org_scala-lang_scala-library_2.11.8_scala-library-2.11.8.jar;251
org_tensorflow_tensorflow_1.13.1_tensorflow-1.13.1.jar;0
org_scala-lang_modules_scala-parser-combinators_2.11_1.1.0_scala-parser-combinators_2.11-1.1.0.jar;1
com_google_protobuf_protobuf-java_3.5.1_protobuf-java-3.5.1.jar;11
org_tensorflow_tensorflow-hadoop_1.13.1_tensorflow-hadoop-1.13.1.jar;0
org_apache_commons_commons-lang3_3.8.1_commons-lang3-3.8.1.jar;54
com_google_code_gson_gson_2.2.4_gson-2.2.4.jar;3
org_jetbrains_teamcity_configs-dsl-kotlin_2019.1_configs-dsl-kotlin-2019.1.jar;24
org_jetbrains_kotlin_kotlin-stdlib-jdk8_1.3.0_kotlin-stdlib-jdk8-1.3.0.jar;5
org_jetbrains_kotlin_kotlin-script-runtime_1.3.0_kotlin-script-runtime-1.3.0.jar;2
org_jetbrains_kotlin_kotlin-reflect_1.3.0_kotlin-reflect-1.3.0.jar;51
org_apache_commons_commons-math3_3.4_commons-math3-3.4.jar;39
org_jfree_jfreechart_1.0.19_jfreechart-1.0.19.jar;149
org_apache_logging_log4j_log4j-core_2.0.1_log4j-core-2.0.1.jar;332
org_graphstream_gs-core_1.3_gs-core-1.3.jar;230
org_apache_logging_log4j_log4j-slf4j-impl_2.0.1_log4j-slf4j-impl-2.0.1.jar;2
org_graphstream_gs-ui_1.3_gs-ui-1.3.jar;51
commons-configuration_commons-configuration_1.9_commons-configuration-1.9.jar;74
org_slf4j_slf4j-api_1.7.21_slf4j-api-1.7.21.jar;56
xerces_xercesImpl_2.11.0_xercesImpl-2.11.0.jar;59
commons-fileupload_commons-fileupload_1.3.1_commons-fileupload-1.3.1.jar;13
com_baomidou_mybatisplus-spring-boot-starter_1.0.1_mybatisplus-spring-boot-starter-1.0.1.jar;2
org_springframework_boot_spring-boot-starter-web_1.5.4.RELEASE_spring-boot-starter-web-1.5.4.RELEASE.jar;0
org_apache_shiro_shiro-core_1.3.2_shiro-core-1.3.2.jar;120
org_springframework_spring-context-support_4.3.9.RELEASE_spring-context-support-4.3.9.RELEASE.jar;41
commons-codec_commons-codec_1.10_commons-codec-1.10.jar;33
org_springframework_boot_spring-boot-configuration-processor_1.5.4.RELEASE_spring-boot-configuration-processor-1.5.4.RELEASE.jar;4
org_apache_shiro_shiro-spring_1.3.2_shiro-spring-1.3.2.jar;5
commons-io_commons-io_2.5_commons-io-2.5.jar;49
com_alibaba_fastjson_1.2.24_fastjson-1.2.24.jar;58
org_springframework_boot_spring-boot-devtools_1.5.4.RELEASE_spring-boot-devtools-1.5.4.RELEASE.jar;37
org_projectlombok_lombok_1.16.14_lombok-1.16.14.jar;13
org_springframework_boot_spring-boot-starter-aop_1.5.4.RELEASE_spring-boot-starter-aop-1.5.4.RELEASE.jar;0
com_alibaba_druid_1.0.28_druid-1.0.28.jar;207
org_springframework_boot_spring-boot-starter-actuator_1.5.4.RELEASE_spring-boot-starter-actuator-1.5.4.RELEASE.jar;0
mysql_mysql-connector-java_5.1.38_mysql-connector-java-5.1.38.jar;146
org_mybatis_spring_boot_mybatis-spring-boot-starter_1.2.0_mybatis-spring-boot-starter-1.2.0.jar;0
commons-configuration_commons-configuration_1.10_commons-configuration-1.10.jar;74
com_google_guava_guava_14.0_guava-14.0.jar;51
commons-jxpath_commons-jxpath_1.3_commons-jxpath-1.3.jar;27
org_ini4j_ini4j_0.5.2_ini4j-0.5.2.jar;10
com_opera_operalaunchers_1.1_operalaunchers-1.1.jar;0
org_apache_commons_commons-exec_1.1_commons-exec-1.1.jar;4
org_seleniumhq_selenium_selenium-java_2.35.0_selenium-java-2.35.0.jar;12
com_googlecode_json-simple_json-simple_1.1.1_json-simple-1.1.1.jar;0
org_apache_tinkerpop_gremlin-groovy_3.3.0_gremlin-groovy-3.3.0.jar;70
org_apache_logging_log4j_log4j-api_2.9.1_log4j-api-2.9.1.jar;51
org_elasticsearch_elasticsearch_5.3.1_elasticsearch-5.3.1.jar;390
pl_allegro_tech_embedded-elasticsearch_2.1.0_embedded-elasticsearch-2.1.0.jar;15
org_jooq_jooq-meta_3.7.0_jooq-meta-3.7.0.jar;20
com_samskivert_jmustache_1.13_jmustache-1.13.jar;3
com_esotericsoftware_yamlbeans_yamlbeans_1.09_yamlbeans-1.09.jar;2
commons-dbcp_commons-dbcp_1.4_commons-dbcp-1.4.jar;80
org_jooq_jooq_3.7.0_jooq-3.7.0.jar;116
org_apache_commons_commons-collections4_4.0_commons-collections4-4.0.jar;16
org_elasticsearch_plugin_transport-netty4-client_5.3.1_transport-netty4-client-5.3.1.jar;17
org_xerial_sqlite-jdbc_3.8.11.2_sqlite-jdbc-3.8.11.2.jar;26
org_reflections_reflections_0.9.10_reflections-0.9.10.jar;38
org_json_json_20090211_json-20090211.jar;1
org_json_json_20160212_json-20160212.jar;1
io_searchbox_jest_5.3.3_jest-5.3.3.jar;2
org_apache_tinkerpop_gremlin-core_3.3.0_gremlin-core-3.3.0.jar;48
org_apache_tinkerpop_gremlin-test_3.3.0_gremlin-test-3.3.0.jar;42
org_slf4j_jcl-over-slf4j_1.7.21_jcl-over-slf4j-1.7.21.jar;21
org_slf4j_slf4j-log4j12_1.7.21_slf4j-log4j12-1.7.21.jar;27
com_mashape_unirest_unirest-java_1.4.9_unirest-java-1.4.9.jar;3
org_elasticsearch_client_transport_5.3.1_transport-5.3.1.jar;0
com_google_code_gson_gson_2.6.2_gson-2.6.2.jar;3
org_apache_commons_commons-csv_1.1_commons-csv-1.1.jar;1
com_fasterxml_jackson_dataformat_jackson-dataformat-yaml_2.7.4_jackson-dataformat-yaml-2.7.4.jar;13
com_google_cloud_dataflow_google-cloud-dataflow-java-sdk-all_1.9.0_google-cloud-dataflow-java-sdk-all-1.9.0.jar;331
com_h2database_h2_1.4.197_h2-1.4.197.jar;257
org_camunda_bpm_springboot_camunda-bpm-spring-boot-starter-rest_3.1.0_camunda-bpm-spring-boot-starter-rest-3.1.0.jar;0
io_zeebe_zeebe-client-java_0.17.0_zeebe-client-java-0.17.0.jar;6
org_springframework_boot_spring-boot-starter-web_2.0.2.RELEASE_spring-boot-starter-web-2.0.2.RELEASE.jar;0
org_springframework_boot_spring-boot-starter-data-jpa_2.0.2.RELEASE_spring-boot-starter-data-jpa-2.0.2.RELEASE.jar;0
org_camunda_spin_camunda-spin-dataformat-all_1.6.3_camunda-spin-dataformat-all-1.6.3.jar;273
org_webjars_bower_bpmn-js_0.20.5_bpmn-js-0.20.5.jar;0
org_webjars_jquery_3.1.1_jquery-3.1.1.jar;0
org_camunda_bpm_springboot_camunda-bpm-spring-boot-starter-webapp_3.1.0_camunda-bpm-spring-boot-starter-webapp-3.1.0.jar;0
org_webjars_bootstrap_3.3.7_bootstrap-3.3.7.jar;0
org_springframework_boot_spring-boot-starter-jdbc_2.0.2.RELEASE_spring-boot-starter-jdbc-2.0.2.RELEASE.jar;0
org_springframework_boot_spring-boot-starter-websocket_2.0.2.RELEASE_spring-boot-starter-websocket-2.0.2.RELEASE.jar;0
org_springframework_cloud_spring-cloud-starter-stream-kafka_2.0.0.RELEASE_spring-cloud-starter-stream-kafka-2.0.0.RELEASE.jar;0
org_camunda_bpm_camunda-engine-plugin-spin_7.10.0_camunda-engine-plugin-spin-7.10.0.jar;1
org_webjars_sockjs-client_1.0.2_sockjs-client-1.0.2.jar;0
org_webjars_webjars-locator_0.34_webjars-locator-0.34.jar;12
org_webjars_stomp-websocket_2.3.3_stomp-websocket-2.3.3.jar;0
org_seleniumhq_selenium_selenium-chrome-driver_3.141.59_selenium-chrome-driver-3.141.59.jar;0
org_apache_nutch_nutch_1.13_nutch-1.13.jar;606
com_machinepublishers_jbrowserdriver_0.16.4_jbrowserdriver-0.16.4.jar;43
org_eclipse_jetty_jetty-server_9.4.0.v20161208_jetty-server-9.4.0.v20161208.jar;124
commons-validator_commons-validator_1.5.1_commons-validator-1.5.1.jar;30
org_apache_kafka_kafka-clients_0.10.0.0_kafka-clients-0.10.0.0.jar;206
net_sourceforge_htmlunit_htmlunit_2.26_htmlunit-2.26.jar;231
args4j_args4j_2.0.29_args4j-2.0.29.jar;12
org_apache_solr_solr-core_6.4.0_solr-core-6.4.0.jar;1597
org_apache_solr_solr-solrj_6.4.0_solr-solrj-6.4.0.jar;140
org_eclipse_jetty_jetty-servlet_9.4.0.v20161208_jetty-servlet-9.4.0.v20161208.jar;23
org_slf4j_slf4j-api_1.7.12_slf4j-api-1.7.12.jar;55
org_pf4j_pf4j_2.6.0_pf4j-2.6.0.jar;131
